138655,경동시장,이천농장정육식당1,서울시 동대문구 고산자로36길 3,안영숙,-,도소매(음식점)
138654,경동시장,이천농장정육식당2,서울시 동대문구 고산자로36길 4,김하경,-,도소매(음식점)
138653,경동시장,부산미도식품,서울특별시 동대문구 왕산로 147(제기동),김순덕,02-960-6826,도소매(어묵)
138652,경동시장,두손한방건강증진센터,"서울시 동대문구 고산자로36길3, 신관1층 12호(제기동1019)",허진영,02-968-1357,"도소매(약초,식품)"
138651,경동시장,대신상회,서울 동대문구 제기동 1036 경동시장 A동 1층 43호,이입희,02-965-1222,도소매(야채)
138650,경동시장,케이비(KB상사),서울시 동대문구 경동시장로 13-1,최정환,-,도소매(식품)
138649,경동시장,이천농장,서울시 동대문구 제기동 1036,김승배,-,도소매(식육판매)
138648,경동시장,다류원,서울시 동대문구 제기동 1022 신관 92호,진형철,02-964-5115,"도소매(버섯, 다류)"
138647,경동시장,한솔식품,"서울특별시 동대문구 고산자로36길 3, 경동시장 본관(C동) 20407호",주영석,02-959-9841,도소매(두부)
138646,경동시장,동북상회,서울시 동대문구 제기동 1036,최용호,02-966-0347,도소매(농임산물)
138645,경동시장,영양상회,서울시 동대문구 고산자로36길 3,정재국,02-967-9750,"도소매(농수산물, 곡물)"
138644,경동시장,대왕물산,"서울특별시 동대문구 고산자로36길 3 (제기동,비동 55,56호)",나진균,02-964-2922,도소매(농수산물)
138643,경동시장,창명물산,서울특별시 동대문구 고산자로36길 3(제기동),서영례,02-969-5311,도소매(농수산물)
138642,경동시장,가평물산,서울특별시 동대문구 고산자로36길 3(제기동),정은훈,02-967-0797,도소매(농산물)
138641,경동시장,강화상회,서울시 동대문구 제기동 1019 대광장 99127,김영강,02-960-0587,도소매(농산물)
138640,경동시장,대도상회,"서울시 동대문구 제기동 1018, 경동신관 119호",임경수,02-962-4303,도소매(농산물)
138639,경동시장,대복상회,서울시 동대문구 고산자로 36길3,김민수,-,도소매(농산물)
138638,경동시장,대봉상회,서울 동대문구 제기동 1036 경동시장 구관 1층 33호,유래봉,02-963-3849,도소매(농산물)
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138637,경동시장,두원농산,"서울시 동대문구 제기동 1018, 경동빌딩지상1층 80031",이혜정,-,도소매(농산물)
138636,경동시장,부흥상회,서울특별시 동대문구 고산자로36길 3(제기동),김창중,02-965-0868,도소매(농산물)
138635,경동시장,부흥상회,"서울시 동대문구 제기동 1036, 본관A동1층29호",박정란,02-969-6036,도소매(농산물)
138634,경동시장,삼오농산,서울 동대문구 왕산로 147 C18호,변석찬,-,도소매(농산물)
138633,경동시장,삼화상회,서울특별시 동대문구 왕산로 147(제기동),이경환,02-967-7841,도소매(농산물)
138632,경동시장,성덕상회,서울시 동대문구 왕산로 147 16호(경동빌딩 1층),우희수,-,도소매(농산물)
138631,경동시장,신화약초,서울시 동대문구 제기동 1022-23호,김경복,02-969-1276,도소매(농산물)
138630,경동시장,연우산장,서울특별시 동대문구 고산자로36길 3(제기동),유한진,02-966-8870,도소매(농산물)
138629,경동시장,우정상회,서울시 동대문구 제기동 1036 경동시장 본관A동 1층 44호,정진희,02-968-1243,도소매(농산물)
138628,경동시장,우주물산,서울시 동대문구 고산자로36길 3,정태수,-,도소매(농산물)
138627,경동시장,정토,서울특별시 동대문구 고산자로36길 3(제기동),정명례,-,도소매(농산물)
138626,경동시장,제성상회,서울시 동대문구 고산자로 454,정종한,02-966-3732,도소매(농산물)
138625,경동시장,제주상회,서울특별시 동대문구 고산자로36길 3(제기동),이현우,-,도소매(농산물)
138624,경동시장,하나유통,"서울시 동대문구 고산자로36길 3, 본관 1층 65호(제기동)",주영권,-,도소매(농산물)
138623,경동시장,대성상회,서울 동대문구 제기동 1036 본관1층 10064,정수희,02-962-1239,도소매(농림산물)
138622,경동시장,영지상회,서울시 동대문구 제기동 846-35,김영현,02-964-0771,도소매(가공식품)
138621,경동시장,삼오상회,서울시 동대문구 제기동 1015 경동시장 3호,변종일,-,도매업(채소)
138620,경동시장,우주물산,서울시 동대문구 제기동 경동시장 신관 114호,정의정,02-964-3600,도매업(채소)
138619,경동시장,경성상회,서울 동대문구 제기동 1036 경동시장 구관 31호,최동호,02-966-8221,도매업(농산물)
138618,경동시장,일성쌀상회,서울시 동대문구 제기동 1036번지 구관11호,김길현,02-969-7205,도매업(곡물)
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138617,경동시장,가평상회,서울시 동대문구 제기동 1036,김용대,-,도매(채소)
138616,경동시장,순천상회,서울시 동대문구 제기동 1036,송호종,02-965-6664,도매(야채)
138615,경동시장,명신상회,서울시 동대문구 제기동 1036(본관 60-1호),이면자,-,도매(농산물)
138614,경동시장,풍년상회,서울시 동대문구 고산자로36길3,황인범,-,도매(농산물)
138613,경동시장,성민상회,서울 동대문구 제기동 949,김경자,-,도라지.더덕
138612,경동시장,연태상회,서울 동대문구 제기동 996,김응수,-,도라지.더덕
138611,경동시장,자연농산,서울 동대문구 제기동 1036 경동시장구관58-1,유영종,02-967-8782,도라지.더덕
138610,경동시장,현대재료,서울 동대문구 제기동 1018 경동시장 신관1층 93호,정경숙,02-967-0236,도라지.더덕
138609,경동시장,상호명없음,서울시 동대문구 제기동 1036 경동시장 본관 3동 1층 94-1호,강희성,-,"도라지, 더덕"
138608,경동시장,상호명없음,-,김춘화,-,"도라지, 더덕"
138607,경동시장,노점,-,이종록,-,도라지
138606,경동시장,성원유통,서울시 동대문구 고산자로 36길 3 구관 68호,김유재,-,도라지
138605,경동시장,영동상회,서울 동대문구 제기동 1022번지 경동시장 신관지하,김귀옥,02-965-8262,닭도매
138604,경동시장,케이에스푸드,동대문구 용두동 23-17,송정선,02-959-2075,닭
138603,경동시장,자연약초,제기동 1022,지희진,02-967-1482,농축산물
138602,경동시장,청솔약초,동대문구 제기동 1022 청솔약초,차병우,02-963-6009,농축산물
138601,경동시장,충성사,서울시 동대문구 제기동,홍정식,02-966-4614,농임산물
138600,경동시장,강원농산,서울 동대문구 제기동 1017,김태호,-,농산물
138599,경동시장,경도인삼,"서울 동대문구 제기동 1019, 본관 2층",조영선,-,농산물
138598,경동시장,경북상회,"서울 동대문구 제기동 1019, 1층 17호",심정환,-,농산물
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138597,경동시장,경성상회,서울 동대문구 제기동 990번지,염윤석,02-968-7395,농산물
138596,경동시장,경신상회,서울 동대문구 제기동 1026,정병화,02-963-8641,농산물
138595,경동시장,경주인삼,"서울 동대문구 제기동 1022, 신관 2층",김기환,-,농산물
138594,경동시장,국일상사,서울 동대문구 제기동 990번지,김향님,02-969-4374,농산물
138593,경동시장,국일상회,"서울시 동대문구 제기동 1022, 신관 1층 107호",김재국,02-963-1685,농산물
138592,경동시장,군산상회,서울시 동대문구 왕산로 147,고광옥,02-2244-5528,농산물
138591,경동시장,금산인삼방,"서울 동대문구 제기동 1019, 신관 3-2호",이순득,-,농산물
138590,경동시장,금창농산,서울 동대문구 제기동 1015,김복순,-,농산물
138589,경동시장,길덕상회,서울 동대문구 제기동 1019,이승철,-,농산물
138588,경동시장,나눔약초,서울시 성동구 고산자로36길 3,오종택,-,농산물
138587,경동시장,노점,서울특별시 동대문구 고산자로 510 (제기동),강홍준,-,농산물
138586,경동시장,노점,서울시 동대문구 제기동 1036,김희곤,02-3295-4889,농산물
138585,경동시장,노점,서울 동대문구 제기동 68-1,방종희,-,농산물
138584,경동시장,노점,동대문구 제기동 경동시장 684,윤치운,-,농산물
138583,경동시장,대성상회,서울 동대문구 제기동 1018,이경우,-,농산물
138582,경동시장,대영상회,동대문구 제기동,오남기,02-957-5434,농산물
138581,경동시장,대한상회,서울 동대문구 제기동 1019,이상태,-,농산물
138580,경동시장,덕우인삼,"서울 동대문구 제기동 1019, 본관 2층",강경덕,-,농산물
138579,경동시장,동진상회,서울 동대문구 제기동 1036 구관 37호,이권용,02-967-5312,농산물
138578,경동시장,돼지상회,서울시 동대문구 제기동 988-14,윤창득,02-963-2727,농산물
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138577,경동시장,득일당,동대문구 제기1동 1022 신관 10호,박원태,02-957-2088,농산물
138576,경동시장,만석인삼,"서울 동대문구 제기동 1019, 신관 2층",장경화,-,농산물
138575,경동시장,무진상회,"서울 동대문구 제기동 1019, 본관 1층",이승숙,-,농산물
138574,경동시장,백설물산,서울 동대문구 제기동 1022,이문규,-,농산물
138573,경동시장,벧엘인삼,서울 동대문구 제기동 1022,오헤섭,-,농산물
138572,경동시장,보람인삼,서울 동대문구 제기동 1019,함연순,-,농산물
138571,경동시장,보람인삼,"서울 동대문구 제기동 1019, 신관 2층 12호",함연순,-,농산물
138570,경동시장,부엌,동대문구 제기동 1046-1,김병주,02-965-3378,농산물
138569,경동시장,부흥상회,서울 동대문구 제기동 1019,김용일,-,농산물
138568,경동시장,삼대농산,서울특별시 동대문구 고산자로 472-1 (제기동),박묘신,02-957-5052,농산물
138567,경동시장,삼성상회,서울 동대문구 제기동 1036,구은미,-,농산물
138566,경동시장,상호명없음,제기동 1054,한숙희,-,농산물
138565,경동시장,서울상회,서울 동대문구 제기동 1019,박금자,-,농산물
138564,경동시장,서울인삼,서울 동대문구 제기동 1022,정연순,-,농산물
138563,경동시장,서진상회,서울 동대문구 제기동 1019,서영복,-,농산물
138562,경동시장,선교물산,서울 동대문구 제기동 1019 신관1층 24호,백승준,-,농산물
138561,경동시장,선교물산,동대문구 제기동 1020 경동시장 신관 19호,백오현,966-4325,농산물
138560,경동시장,성덕상회,서울 동대문구 제기동 1019,김영희,-,농산물
138559,경동시장,수강인삼,서울 동대문구 제기동 1019,김영자,-,농산물
138558,경동시장,수미산,-,여태성,02-969-9592,농산물
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138557,경동시장,신삼우상회,서울시 동대문구 제기동 1022-22,지순자,02-3295-0265,농산물
138556,경동시장,신일상회,-,정미란,02-969-0068,농산물
138555,경동시장,신흥인삼,서울 동대문구 제기동 1019,김해,-,농산물
138554,경동시장,영도상회,서울 동대문구 제기동 1019 신관 108호,윤봉근,-,농산물
138553,경동시장,용내물산,서울 동대문구 제기동 1019,이용순,-,농산물
138552,경동시장,용삼약초,서울시 동대문구 고산자로36길 3,이동자,-,농산물
138551,경동시장,용성상회,동대문구 제기동 1018번지 경동빌딩 1층,김영구,02-969-3995,농산물
138550,경동시장,우보상회,서울 동대문구 제기동 1036,김치규,-,농산물
138549,경동시장,우성방앗간,서울 동대문구 제기동 1022,김경식,-,농산물
138548,경동시장,으뜸물산,서울특별시 동대문구 고산자로 474 (제기동),원인식,02-964-2323,농산물
138547,경동시장,은성인삼,서울 동대문구 제기동 1022,최정순,-,농산물
138546,경동시장,음성상회,서울 동대문구 제기동 990번지,권정기,02-962-4472,농산물
138545,경동시장,장수인삼,서울 동대문구 제기동 1022,유수경,-,농산물
138544,경동시장,조안상회,서울시 동대문구,방광학,02-959-6739,농산물
138543,경동시장,포천인삼 영농조합,서울시 동대문구 제기동 8441,김남희,02-965-3377,농산물
138542,경동시장,풍기인삼,서울 동대문구 제기동 1019,장휘득,-,농산물
138541,경동시장,한일상회,서울 동대문구 제기동 914번지,한상갑,-,농산물
138540,경동시장,할렐루야인삼,"서울 동대문구 제기동 1019, 본관 2층",강호,-,농산물
138539,경동시장,해성상회,-,윤문식,-,농산물
138538,경동시장,형제상회,동대문구 제기동,우오식,02-963-6106,농산물
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138537,경동시장,형제수산,동대문구 제기동,우오식,02-963-6106,농산물
138536,경동시장,흥원인삼,서울 동대문구 제기동 1018,강흥원,-,농산물
138535,경동시장,해피온,서울 동대문구 고산자로36길 3 / 50034,나상헌,02-957-6688,농.수산물
138534,경동시장,함흥냉면,서울 동대문구 제기동 989,김준호,02-966-0046,냉면
138533,경동시장,충남기름집,서울시 동대문구 제기동 901-4,천복영,02-967-9958,기름
138532,경동시장,노점,서울시 동대문구 제기동 1036,김광철,-,과일
138531,경동시장,노점,서울 동대문구 제기동 경동시장 5번아치 노점,김낙현,02-919-3531,과일
138530,경동시장,부산상회,서울 동대문구 제기동 67,홍정숙,02-963-1440,공산품
138529,경동시장,제일상회,서울시 동대문구 제기동,김영재,02-967-4461,공산품
138528,경동시장,오송곡물,서울특별시 동대문구 고산자로36길 4 (제기동),송인자,02-964-1149,곡물
138527,경동시장,서울상회,서울 동대문구 제기동 990,장상수,02-960-0438,고추
138526,경동시장,성남상회,서울 동대문구 제기동 1030(광성상가),김상범,969-3952,고추
138525,경동시장,경기상회,제기1동 997번지,박순규,02-961-7777,견과류
138524,경동시장,보현상회,서울시 동대문구 제기동 993-16,김동건,02-957-3325,견과류
138523,경동시장,성보상회,동대문구 제기동 1036,오광수,02-962-7217,견과류
138522,경동시장,영월상회,서울시 동대문구 제기동 1036번지 52호,신용덕,02-962-0027,건채류
138521,경동시장,가람상회,동대문구 제기동 1022번지 경동시장 신관 1층 34호,유영단,02-963-9100,건어물
138520,경동시장,공주물산,서울 동대문구 제기동 1022 경동시장주식회사 신관 31호,이수일,02-959-1515,건어물
138519,경동시장,금풍건어물,동대문구 제기동 경동시장 신관 1층 82호,박맹임,02-965-3738,건어물
138518,경동시장,동산상회,제기동 989번지,전금철,02-961-7196,건어물
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138517,경동시장,보현상회,서울 동대문구 제기동 1019,이옥순,-,건어물
138516,경동시장,상호명없음,-,하경미,02-957-1983,건어물
138515,경동시장,성형상회,서울 동대문구 제기동 1022번지 신관 47호,김성형,02-960-2130,건어물
138514,경동시장,일호수산,-,박정술,02-961-8472,건어물
138513,경동시장,주문진상회,서울 동대문구 제기동 1022 경동시장 신관 1층 46호,최원숙,02-965-4187,건어물
138512,경동시장,태영상회,서울 동대문구 왕산로 147,김영호,02-962-4485,건어물
138511,경동시장,해동상회,서울 동대문구 제기동 1022 신관1층 57호,나천수,02-961-7452,건어물
138510,경동시장,경기상회,동대문구 제기동 1017 삼화상가 1-2,유순이,959-9534,건과
138509,경동시장,대림상회,서울 동대문구 제기동 1019,지경덕,-,건강식품
138508,경동시장,인수당인삼,동대구 제기동 1036번지 구관 2층 7호',구남경,02-967-1075,건강식품
138507,경동시장,무든,"서울 동대문구 고산자로 36길 3, 신관 3층 70114호",오다빈,-,가죽
138506,경동시장,가영공간,서울 동대문구 제기동 1019 신관3층 70111호,이가영,-,가방
138505,경동시장,감초황제원,서울시 동대문구 제기동 993,김병식,02-963-8509,-
138504,경동시장,갑당약초,동대문구 제기동 1022번지,김의준,02-964-7787,-
138503,경동시장,강원상회,서울 동대문구 제기동 620-46,경순덕,-,-
138502,경동시장,강화인삼센타,서울 동대문구 제기1동 1046-1,유영도,02-962-4741,-
138501,경동시장,개성엿집,동대문구 제기동 경동시장 구관 34호,안은희,02-966-0989,-
138500,경동시장,거북이,동대문구 제기동 995,최무호,-,-
138499,경동시장,건해상회,서울 동대문구 제기동 899-4,박영택,02-966-7320,-
138498,경동시장,경기상회,서울 동대문구 제기1동 997번지,박순규,02-963-9475,-
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138497,경동시장,경기상회,서울시 동대문구 제기동422,유순이,967-9913,-
138496,경동시장,경기상회,서울시 동대문구 제기1동 1036,윤경애,02-965-9208,-
138495,경동시장,경동,-,정진학,02-968-1266,-
138494,경동시장,경동과자,동대문구 제기동 992,방순옥,02-968-7526,-
138493,경동시장,경동기름집,서울 동대문구 제기동 990번지,이춘식,02-960-0836,-
138492,경동시장,경동민물직매점,제기1동 1029-3,이옥엽,02-959-2525,-
138491,경동시장,경동삼우한약국,동대문구 제기동 1002,주문정,962-1681,-
138490,경동시장,경동상사,서울 동대문구 제기동,황명식,02-967-2532,-
138489,경동시장,경동상회,동대문구 제기동 1036번지 경동시장 노점,정학길,02-934-0219,-
138488,경동시장,경동시장㈜,서울시 동대문구 제기동 1036,이재숙,02-967-8721,-
138487,경동시장,경동쌀상회,서울 동대문구 제기동 1036 본관 1001,강붕구,02-967-8294,-
138486,경동시장,경동인삼,동대문구 제기동 1036 B동 14호,박수둔,02-963-0349,-
138485,경동시장,경북상회,경동시장 신관 지하 1022,김복태,02-945-3309,-
138484,경동시장,경북상회,서울 동대문 제기동 경동시장,김용준,02-968-0966,-
138483,경동시장,경원약국,서울 동대문구 고산자로36길 3(제기동),김문옥,02-967-6217,-
138482,경동시장,고향폐백,동대문구 제기동 경동시장 신관지하 82호,김만호,02-969-0654,-
138481,경동시장,고흥상회,서울 동대문구 제기동 1018,송안숙,02-968-4378,-
138480,경동시장,광주기름,서울 동대문구 제기1동 1036-77,조은자,02-962-4954,-
138479,경동시장,광주상회,서울 동대문구 제기동 신관지하,김복례,02-968-4509,-
138478,경동시장,굴비노점,서울 동대문구 제기동 경동시장 주차장 램프입구 굴비노점,박막두,02-968-4244,-
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138477,경동시장,근영상회,서울 동대문구 제기동 995,장민상,02-962-3834,-
138476,경동시장,남양상회,서울특별시 동대문구 고산자로38길 15-10 (제기동),염혜순,-,-
138475,경동시장,남일농산,동대문구 제기동 대송빌딩 1층,오미영,02-963-2648,-
138474,경동시장,노점,-,노승란,02-969-4705,-
138473,경동시장,노점,-,신복선,-,-
138472,경동시장,노점,-,신서라,-,-
138471,경동시장,노점,-,염복덕,-,-
138470,경동시장,노점,동대문구 제기동 1036 노점,임헌자,-,-
138469,경동시장,노점,동대문구 제기동 경동시장 구관 앞 노점,정성학,-,-
138468,경동시장,노점,서울 동대문구 제기동 1036,정순근,-,-
138467,경동시장,노점,-,최옥자,02-962-6219,-
138466,경동시장,노점,-,최인재,02-924-2684,-
138465,경동시장,녹원축산,동대문구 제기동 1029번지,정진용,02-959-5595,-
138464,경동시장,녹원축산,서울 동대문구 제기동 1029번지 녹원축산,정진용,02-959-5595,-
138463,경동시장,당진상회,동대문구 제기동 645,이상준,-,-
138462,경동시장,대림농산,동대문구제기동 631,이종임,963-8518,-
138461,경동시장,대왕유통,동대문구 제기동 992-6,김정식,02-967-2586,-
138460,경동시장,대한,서울시 동대문구 고산자로 36길 3,황륜실,-,-
138459,경동시장,대한물산,서울 동대문구 제기동 1022 신관1층,하경근,02-967-9662,-
138458,경동시장,대한상가,서울시 동대문구 왕산로 33길 57,김동호,02-965-1270,-
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138457,경동시장,대한상회,제기동 경동시장,진창순,-,-
138456,경동시장,대한상회,서울 동대문구 제기동 경동시장,최선순,-,-
138455,경동시장,대해상회,서울시 동대문구 고산자로 36길,유순아,-,-
138454,경동시장,대형제홍어,동대문구 제기동 103-6,김원국,-,-
138453,경동시장,대흥상회,서울 동대문구 제기동 경동시장 1036번지 구관 1호,이세은,02-969-5822,-
138452,경동시장,돈암상회,동대문구제게동 988,이규성,962-8782,-
138451,경동시장,동건유통,제기동 1022 신지하1층 9호,한상순,02-967-4731,-
138450,경동시장,동명농산,동대문구 제기동,김분자,-,-
138449,경동시장,동명농산,서울 동대문구 제기동 1029-1,이우상,02-961-5242,-
138448,경동시장,동산건어물,서울 동대문구 제기동 경동시장,전세준,02-961-7196,-
138447,경동시장,동성상회,-,김오기,02-963-7894,-
138446,경동시장,동원상회,서울 동대문구 제기동 1022 신관1층,최종배,02-9651-8451,-
138445,경동시장,동은상회,-,유애순,-,-
138444,경동시장,두경상회,서울 동대문구 제기동 1022 경동시장 신관 131호,이병옥,02-966-3704,-
138443,경동시장,떡집,동대문구 제기동 경동시장 신관지하,서영숙,-,-
138442,경동시장,명성상회,-,현장순,-,-
138441,경동시장,무주상회,서울 동대문구 제기동 1036번지 구관 97호,전희식,02-968-0687,-
138440,경동시장,문수원,서울 동대문구 제기동 1015번지,김진상,02-964-7011,-
138439,경동시장,미래수산,서울시 동대문구 용두동 14-3,김진원,02-962-1813,-
138438,경동시장,보령상회,동대문구 제기동 996,이세준,-,-
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138437,경동시장,보현농산,서울 동대문구 제기동 993-16,김동건,02-957-3325,-
138436,경동시장,부성식당,동대문구 제기동1219,박건순,-,-
138435,경동시장,부성식당,제기동 1019,박건순,-,-
138434,경동시장,삼덕물산,-,송일섭,02-962-2249,-
138433,경동시장,삼덕물산,-,한우석,-,-
138432,경동시장,삼덕상회,-,손무영,02-3295-5393,-
138431,경동시장,삼성농산,서울시 동대문구 제기1동 1015 한국인삼상가지하 77호 삼성농산,이경신,-,-
138430,경동시장,삼성상회,동대문구 제기동 989-15,송왕재,02-966-2341,-
138429,경동시장,삼영유통,서울 동대문구 제기동 1028,백순자,02-967-7200,-
138428,경동시장,삼우닭집,-,김도윤,-,-
138427,경동시장,삼우봉투,신관 22호,안화자,02-3295-0933,-
138426,경동시장,삼호식품,서울 동대문구 제기동 646-10,김정업,963-6619,-
138425,경동시장,삼흥축산,서울 동대문구 제기동 1034번지,유일선,02-967-9366,-
138424,경동시장,상원인당,동대문구 제기동 1022 신관2층,김보국,02-969-1924,-
138423,경동시장,상호명없음,-,박문수,-,-
138422,경동시장,상호명없음,서울 동대문구 제기동 1015 앞 노점,신옥순,-,-
138421,경동시장,상호명없음,서울 동대문구 제기동 1034 경동시장 성덕상회 앞,이군자,02-964-0540,-
138420,경동시장,상호명없음,-,전미숙,02-969-9348,-
138419,경동시장,상호명없음,-,하경미,02-957-1983,-
138418,경동시장,서부상회,서울 동대문구 제기동,최창희,02-957-5605,-
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138417,경동시장,서울농산,서울 동대문구 제기동 922,백금옥,-,-
138416,경동시장,성곡수산,서울 동대문구 고산자로34길 52-1(용두동),우성한,02-963-3627,-
138415,경동시장,성덕상회,서울시 동대문구 제기동 1036 구관 100호,이기영,02-953-1960,-
138414,경동시장,성우S,동대문구 제기동 1022 신관2호,장기봉,02-966-4149,-
138413,경동시장,성원상회,서울 동대문구 제기동 1064,조진옥,-,-
138412,경동시장,성호연근,서울시 동대문구 제기동 1041번지,이강자,02-960-7218,-
138411,경동시장,수래상회,동대문구 제기동,임우빈,-,-
138410,경동시장,시골대추,-,김미자,-,-
138409,경동시장,신중앙물산,서울 동대문구 제기동 1140-36,곽영복,02-966-4747,-
138408,경동시장,신진물산,서울 동대문구 제기동 990,김윤한,02-944-1324,-
138407,경동시장,신진상회,서울 동대문구 제기1동 1028번지,송연숙,02-965-0298,-
138406,경동시장,안동상회,-,김기철,02-965-7744,-
138405,경동시장,안동상회,제기동 경동시장 구관 도라지 985호,신춘화,02-965-0715,-
138404,경동시장,연세상회,경동시장 66호,조금순,02-969-2749,-
138403,경동시장,영광수산,서울 동대문구 제기동 1022 신관 지하1층 21호,김봉애,02-963-9046,-
138402,경동시장,영주상회,서울 동대문구 제기동 1036 경동시장 본관 1층 83호,최말례,02-965-0834,-
138401,경동시장,영풍상회,-,조정철,-,-
138400,경동시장,영풍상회,서울 동대문구 제기동 774,조종천,02-964-6911,-
138399,경동시장,오복참기름,서울시 동대문구 제기1동 989,오복기,02-964-9289,-
138398,경동시장,우리상회,서울 동대문구 제기동 1022 경동시장 신관 지하상가,김용학,02-964-4602,-
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138397,경동시장,우리상회,제기동 993,이유남,02-966-5708,-
138396,경동시장,우성방앗간,서울 동대문구 제기동 1022,김경식,02-966-3877,-
138395,경동시장,우정상회,-,김홍익,02-966-8924,-
138394,경동시장,우정상회,서울 동대문구 제기동 1022 경동시장 구관 44호,유대성,02-968-1243,-
138393,경동시장,유덕상회,서울시 동대문구 제기동 990,황성연,963-8611,-
138392,경동시장,유창농산,서울 동대문구 제기동 991번지,민병삼,02-965-7412,-
138391,경동시장,윤일상회,서울시 동대문구 제기동 899,구항회,966-0449,-
138390,경동시장,일광폐백,서울 동대문구 제기동 1022 신관지하,박미숙,02-964-3214,-
138389,경동시장,일산상회,서울 동대문구 제기동 1036,최정선,02-962-7748,-
138388,경동시장,일성물산,서울 동대문구 제기1동 구관 10,장점동,02-962-1760,-
138387,경동시장,일성스텐,동재문구제기동 530,민경수,965-9419,-
138386,경동시장,일원사,서울 동대문구 제기동 1022,황용신,-,-
138385,경동시장,자연상회,서울시 동대문구 제기동 1036번지 본관A동10045호신한,김정순,02-963-5208,-
138384,경동시장,정품농산,동대문구 제기동 993,정용진,02-964-7311,-
138383,경동시장,제이상회,서울 동대문구 제기동 경동시장,송진만,02-964-8609,-
138382,경동시장,제일상회,서울 동대문구 제기동 1036 C동 75호,한소리,02-967-8517,-
138381,경동시장,조광상회,동대문구 제기동 1012,최영희,-,-
138380,경동시장,종합만물고기,서울 동대문구 제기동 1036번지,정수경,02-3295-1775,-
138379,경동시장,중원상회,서울 동대문구 제기동 1022 신관 지하1층 35호,신재숙,02-966-1297,-
138378,경동시장,지오,동대문구 제기동 경동시장,이상기,-,-
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138377,경동시장,진천상회,서울 동대문구 제기동 1022 신관 3호,임종만,02-965-9594,-
138376,경동시장,진향참기름,서울 동대문구 제기동 944-3,정흥섭,02-967-8742,-
138375,경동시장,창신상회,서울 동대문구 제기동 995-10,김애연,02-965-7395,-
138374,경동시장,천덕상회,서울 동대문구 제기동 998번지,함덕성,02-964-3964,-
138373,경동시장,천덕상회(노점),-,이하늘,-,-
138372,경동시장,청량리쌀도매유통,서울시 동대문구 제기동 422-1,신윤호,02-957-1886,-
138371,경동시장,청정식품,서울 동대문구 제기동 경동시장 구관 100호,이현경,02-960-7580,-
138370,경동시장,청주상회,-,장규성,-,-
138369,경동시장,축산사랑,서울 동대문구 제기동 922번지,나현채,02-964-5533,-
138368,경동시장,충남상회,서울 동대문구 용두1동 39-95,송춘심,-,-
138367,경동시장,충남축산,서울 동대문구 제기1동 1029-1,박미화,02-960-7551,-
138366,경동시장,층성사,서울 동대문구 제기동 1036번지,홍동욱,02-966-4614,-
138365,경동시장,태양상회,동대문구 제기동 구관73호,이금숙,02-967-4256,-
138364,경동시장,태양상회,서울 동대문구 제기 1036 경동시장 73호,이예자,02-957-0996,-
138363,경동시장,태양상회,서울 동대문구 제기동 1306 경동시장 구관 도라지골목 태양상회,조현자,02-963-7613,-
138362,경동시장,태우상사,서울 동대문구 제기동 990,권정훈,02-967-1104,-
138361,경동시장,털보정육총판매장,서울시 동대문구 제기동1004,박상준,02-966-3077,-
138360,경동시장,포장마차,동대문구 제기동 103-6,이경순,070-4242-8875,-
138359,경동시장,포천폐백,서울 동대문구 제기동 1036번지 구관 13호,채문석,02-967-5503,-
138358,경동시장,푸른농산,서울 동대문구 제기동 926,임미화,02-965-4495,-
번호,시장명,상호명,주소,대표,연락처,취급품목(업종)
138357,경동시장,하루방찻집,서울 제기동 1022 경동시장 신관 지하 1층 8호,김다순,967-3058,-
138356,경동시장,한국상회,서울 동대문구 제기동,김영도,02-969-3255,-
138355,경동시장,한국상회,서울 동대문구 제기동 996번지,이한선,02-969-3255,-
138354,경동시장,한덕상회,서울 동대문구 제기동 경동시장내,이정록,02-969-7453,-
138353,경동시장,한림유통,서울 동대문구 제기동 928-2 부광빌딩,오정복,02-2296-4466,-
138352,경동시장,한양물산,서울 동대문구 제기동 1022 신관1동 43,신배균,02-964-1003,-
138351,경동시장,한일상회,동대문구제기동 900-5,김철식,962-1394,-
138350,경동시장,해물집,서울시 동대문구제기동 1022 신관 지하상가,최숙재,02-963-8889,-
138349,경동시장,해지상회,서울 동대문구 제기동 1019,이봉남,02-965-6466,-
138348,경동시장,현대상회,동대문구 제기동 1036번지 구관 58호,안재숙,02-967-9012,-
138347,경동시장,현대상회,경동시장 85호,힌옥희,02-965-7671,-
138346,경동시장,현리상회,제기동 995,권장용,031-527-8664,-
138345,경동시장,협동상회,경동시장 84호,박영순,02-959-8551,-
