37,삼흥신발,서울특별시 강북구 한천로144길 11(수유동),-,도소매(신발)
36,소문난닭집,서울 강북구 수유3동 180-43,02-905-8297,생닭
35,수유농산물,서울 강북구 수유동 175-61,-,농산물
34,수유리 할매족발,서울특별시 강북구 수유동 170-78,02-990-1777,음식(한식)
33,수현축산,서울시 강북구 수유3동 180-44,-,정육
번호,상호명,주소,연락처,취급품목(업종)
32,쌍문축산,서울시 강북구 수유3동 179-5,02-996-5224,축산
31,안경아,"서울시 강북구 한천로140길5-34, 1호",02-953-5552,"도소매(쌀,잡곡)"
30,엘림식품,서울시 강북구 한천로144길 30(수유3동175-56),02-990-4473,소매(두부)
29,여우비,서울 강북구 수유동 178-16,02-992-9198,화장품
28,영풍상회,서울 강북구 수유3동 179~3번지,990-3292,청과류
27,옛날산골통닭,서울특별시 강북구 도봉로97길 45(수유동),-,도소매(치킨)
26,온양상회,서울특별시 강북구 한천로144길 11(수유동),-,도소매(계란)
25,우리농산물,서울시 강북구 한천로 144길 43,02-907-2848,"소매(채소,과일)"
24,월천수산,서울 강북구 수유동 172-223,-,수산물
23,은수청과,서울시 강북구 수유동 176-1,02-903-7137,과일
22,이벤트클럽,서울특별시 강북구 한천로144길 16(수유동),-,도소매(잡화)
21,이시스헬프,서울 강북구 수유동 176-25,-,휴대폰
20,장수건강마을,서울특별시 강북구 한천로144길 27(수유동),02-998-9922,도소매(건강식품)
19,장수관이정육백화점,서울 강북구 수유동 179-5,02-990-0789,-
18,재기유통,강북구 수유3동 179-5,02-904-9451,가전제품
17,종가떡집,서울특별시 강북구 한천로144길 32(수유동),-,도소매(떡)
16,죽앤전,서울특별시 강북구 한천로144길 31(수유동),-,도소매(죽)
15,중앙야채,서울특별시 강북구 한천로144길 41(수유동),-,도소매(농산물)
14,진성식품,서울특별시 강북구 도봉로95길 52(수유동),-,도소매(건어물)
13,짱김밥,서울특별시 강북구 한천로144길 32(수유동),-,음식점(분식)
번호,상호명,주소,연락처,취급품목(업종)
27,강남떡방,서울 구로구 개봉로 17길 8,02-2060-5896,떡
26,개봉BYC,서울시 구로구 개봉2동 327-22,02-2682-3374,속옷
25,고려인삼,서울시 구로구 개봉2동 330-24,02-2612-2611,-
24,공주떡집,서울시 구로구 개봉2동 331-1,02-594-0221,떡
23,굿베이커리,서울시 구로구 개봉2동 329-1,02-2615-8070,제과
22,농산물직판장,서울 구로구 개봉동 329-24,02-2615-4425,-
21,농산물직판장,서울 구로구 개봉동 329-24,02-2615-4425,농산물
20,더드림축산,서울시 구로구 개봉2동,02-2613-5210,정육점
19,리스아울렛,서울구로구 개봉2동 403-53번지,02-2682-5949,-
18,명문수산,서울시 구로구 개봉2동,02-2681-8704,수산물
17,명성침구,서울 구로구 개봉동 331-24,-,이불
16,삼삼정육점,서울시 광진구 구의동 66-62호,02-467-0626,-
15,서울떡집,서울시 구로구 개봉2동 324-1,02-2613-3475,떡
14,소백정,서울 구로구 개봉동 328-1,02-2612-3642,정육
13,신우마트철물,서울시 구로구 개봉동 329-41,02-2684-5552,철물점
12,아리따움,서울시 구로구 개봉2동,02-2613-3250,화장품
11,안데르센,서울시 구로구 개봉2동 326-11,02-2687-3399,문구
10,얼음나라,서울 구로구 개봉 2동 329-24,02-2618-8520,-
9,정우정육점,서울시 구로구 개봉2동 324-1,02-2685-6767,정육점
8,청과물직판장,서울 구로구 개봉동 332-1,02-2060-8267,청과물
번호,상호명,주소,연락처,취급품목(업종)
69,강남야채,서울시 동대문구 약령시로14길 53,-,도소매(농산물)
68,강원상회,서울시 동대문구 약령시로14길 50,-,건어물
67,경동기름집,서울시 동대문구 고산자로 38길15-9,-,"소매 및 제조(참기름, 채소)"
66,경동수산,서울 동대문구 제기동 917,-,수산물
65,경동수산민물장어,서울 동대문구 제기동 917,-,수산물
64,경동축산,서울시 동대문구 고산자로 464(제기동),02-965-1012,도소매(축산)
63,경동칼집,서울 동대문구 고산자로38길13,-,가정용품
62,경신상회,서울시 동대문구 제기동 1036,-,야채
61,광명유통,서울시 동대문구 제기동 893-5,02-963-6287,도소매(식품잡화)
60,국일,서울시 동대문구 약령시로 14길 54,-,도소매(농산물)
59,국일상회,서울시 동대문구 제기동 1029,02-963-1686,도매(농산물)
58,금성축산,서울 동대문구 제기동 1034,-,축산물
57,나주상회,서울 동대문구 제기동 917-1,-,농산물
56,남양상회,서울시 동대문구 제기동 1028,-,도소매(야채)
55,남창상회,서울시 동대문구 고산자로40길 10,-,도소매(농산물)
54,대도 상회,"서울시 동대문구 약령시장 14길 56, 1층",-,도소매(농산물)
53,대도식당,서울시 동대문구 제기동 990,02-960-5603,"음식(분식), 소매(담배)"
52,대성상회,서울 동대문구 제기동 900,-,식품
51,대일농산㈜,서울 동대문구 제기동 1028,-,농산물
50,대한상회,서울시 동대문구 고산자로38길 5,02-966-7025,도소매(야채)
번호,상호명,주소,연락처,취급품목(업종)
49,대해상회,서울시 동대문구 제기동 1028,-,도매(농산물)
48,대해상회,서울시 동대문구 고산자로38길 15-6,02-969-7737,소매(야채)
47,대화상회,서울시 동대문구 고산자로454,-,농산물
46,도반커피,서울 동대문구 제기동 917-1,-,음식점
45,동광상회,서울시 동대문구 제기동 990,02-968-1430,도매업(야채)
44,막내상회,서울시 동대문구 제기동 990,-,소매(야채)
43,바른수산,"서울특별시 동대문구 고산자로464, 1호(제기동917)",02-963-1248,도소매(수산물)
42,반도상회,서울시 동대문구 고산자로40길 5,-,도소매(농산물)
41,백석상회,서울 동대문구 제기동 990-25,-,식자재
40,보성축산,서울 동대문구 제기동 1034,-,축산물
39,봉동상회,서울시 동대문구 고산자로 36길 3,-,야채
38,서울 상회,서울특별시 동대문구 고산자로38길 13(제기동),02-960-0438,제조업(가공식품)
37,서울상회,서울시 동대문구 제기동 990,02-960-0438,도소매(기름집)
36,성동고급야채,"서울시 동대문구 고산자로38길5, 경동광성상가 1-3호",-,도소매(농산물)
35,성민상회,서울 동대문구 제기동 1024,-,농산물
34,소문난냉면,서울시 동대문구 고산자로38길 13,-,음식점
33,신창상회,서울시 동대문구 고산자로40길16,02-966-2779,소매(야채)
32,아산상회,서울 동대문구 제기동 914-1,-,농산물
31,영암식자재,서울 동대문구 제기동 1025,-,농산물
30,영일축산,서울시 동대문구 제기동 1029-1,02-963-0012,소매(식육)
번호,상호명,주소,연락처,취급품목(업종)
29,영진상회,서울시 동대문구 제기동 991,-,도소매(기타음료식품)
28,영진상회,서울 동대문구 제기동 990,02-964-1417,기타음료
27,영진상회,서울시 동대문구 제기1동 990(고산자로 38길 13),02-965-7568,도소매(채소)
26,영풍상회,서울 동대문구 제기동 990-7,-,농산물
25,완도물산,서울 동대문구 제기동 914-3,-,농산물
24,용암상회,서울시 동대문구 제기동 1034,-,농산물
23,용훈상회,서울시 동대문구 고산자로38길 15-13,02-867-7951,도매(채소)
22,우리상회,서울시 동대문구 제기동 990,-,야채
21,움터,서울 동대문구 고산자로38길 5,-,건어물
20,유진농산,서울시 동대문구 제기동 1023,02-965-9313,소매(농산물)
19,유진유통,서울 동대문구 제기동 913,-,농산물
18,유창농산,서울특별시 동대문구 고산자로38길 13(제기동),02-965-7412,도소매(가공식품)
17,인천상회,서울시 동대문구 고산자로38길15-13(제기동990),02-967-4859,소매(젓갈)
16,전주상회,서울시 동대문구 제기동 1023번지,02-964-3646,도소매(농산물)
15,정원식품,서울시 동대문구 제기동 991,-,"도소매(식품잡회, 수산물)"
14,주식회사 행복유통,서울시 동대문구 고산자로 464(제기동),02-967-8097,도매(채소)
13,주신상회,서울 동대문구 제기동 990,-,농산물
12,청일물산,서울 동대문구 제기동 1026,-,농산물
11,청일유통,서울시 동대문구 고산자로 38길 15-6,02-968-5080,도소매업(농산물)
10,초원상회,서울시 동대문구 고산자로 38길 5,-,도소매(농산물)
번호,상호명,주소,연락처,취급품목(업종)
438,가람상회,동대문구 제기동 1022번지 경동시장 신관 1층 34호,02-963-9100,건어물
437,가야축산,서울 동대문구 고산자로36길 3 본관A동1층14호,02-959-6464,정육
436,가영공간,서울 동대문구 제기동 1019 신관3층 70111호,-,가방
435,가평물산,서울특별시 동대문구 고산자로36길 3(제기동),02-967-0797,도소매(농산물)
434,가평상회,서울시 동대문구 제기동 1036,-,도매(채소)
433,감초황제원,서울시 동대문구 제기동 993,02-963-8509,-
432,갑당약초,동대문구 제기동 1022번지,02-964-7787,-
431,강경식품,서울시 동대문구 경동시장로 30,-,도소매(젓갈류)
430,강릉인삼,서울시 동대문구 제기동 1036번지 구관 2층 203호,02-964-7774,소매(인삼)
429,강원농산,서울 동대문구 제기동 1017,-,농산물
428,강원상회,서울 동대문구 제기동 620-46,-,-
427,강원축산,제기동 1036-7,02-966-3422,축산물
426,강화 인삼,서울특별시 동대문구 고산자로36길 3 (제기동),02-960-2596,소매(인삼)
425,강화상회,서울시 동대문구 제기동 1019 대광장 99127,02-960-0587,도소매(농산물)
424,강화인삼센타,서울 동대문구 제기1동 1046-1,02-962-4741,-
423,개별용달,중랑구 망우동 509-23 경동시장 4,02-962-5504,운송
422,개성건강마을,서울 동대문구 제기동 920번지,02-967-2008,조제건강식품
421,개성엿집,동대문구 제기동 경동시장 구관 34호,02-966-0989,-
420,개풍인삼,서울시 동대문구 제기동 1036 경동시장 구관 2층 20호,02-963-5388,도소매업(인삼)
419,거북이,동대문구 제기동 995,-,-
번호,상호명,주소,연락처,취급품목(업종)
418,건해상회,서울 동대문구 제기동 899-4,02-966-7320,-
417,경기상회,제기1동 997번지,02-961-7777,견과류
416,경기상회,서울 동대문구 제기1동 997번지,02-963-9475,-
415,경기상회,서울시 동대문구 제기동422,967-9913,-
414,경기상회,서울시 동대문구 제기1동 1036,02-965-9208,-
413,경기상회,동대문구 제기동 1017 삼화상가 1-2,959-9534,건과
412,경도인삼,서울시 동대문구 제기동 1036,02-967-3095,도소매(인삼)
411,경도인삼,"서울 동대문구 제기동 1019, 본관 2층",-,농산물
410,경동,-,02-968-1266,-
409,경동건어물,서울 동대문구 고산자로 36길3,02-963-0910,"소매(건어물,견과류)"
408,경동고로케,"서울 동대문구 고산자로 36길 3, 신관 3층 70105호",-,음식점
407,경동과자,동대문구 제기동 992,02-968-7526,-
406,경동기름집,서울 동대문구 제기동 990번지,02-960-0836,-
405,경동민물,서울 동대문구 제기동,959-5559,생선
404,경동민물직매점,제기1동 1029-3,02-959-2525,-
403,경동삼우한약국,동대문구 제기동 1002,962-1681,-
402,경동상사,서울 동대문구 제기동,02-967-2532,-
401,경동상회,동대문구 제기동 1036번지 경동시장 노점,02-934-0219,-
400,경동시장㈜,서울시 동대문구 제기동 1036,02-967-8721,-
399,경동시장상인연합회,서울특별시 동대문구 고산자로36길 3(제기동),02-966-7218,상인회환전대행
번호,상호명,주소,연락처,취급품목(업종)
398,경동식품,서울시 동대문구 제기동 990,963-4735,반찬
397,경동쌀상회,서울 동대문구 제기동 1036 본관 1001,02-967-8294,-
396,경동인삼,동대문구 제기동 1036 B동 14호,02-963-0349,-
395,경동제일인삼,서울시 동대문구 제기동 1036,02-965-6324,소매(수삼)
394,경동축산,동대문구 제기동 917,-,축산물
393,경동해물,서울 동대문구 제기동 1022 경동신관지하 39,02-962-1105,해물
392,경동해산물,서울시 동대문구 제기동 899-2,02-967-2998,조개류
391,경북상회,경동시장 신관 지하 1022,02-945-3309,-
390,경북상회,서울시 동대문구 제기동 1036,02-967-9371,소매(농산물)
389,경북상회,"서울 동대문구 제기동 1019, 1층 17호",-,농산물
388,경북상회,서울 동대문 제기동 경동시장,02-968-0966,-
387,경성상회,서울 동대문구 제기동 990번지,02-968-7395,농산물
386,경성상회,서울 동대문구 제기동 1036 경동시장 구관 31호,02-966-8221,도매업(농산물)
385,경신상회,서울 동대문구 제기동 1026,02-963-8641,농산물
384,경원약국,서울 동대문구 고산자로36길 3(제기동),02-967-6217,-
383,경주인삼,"서울 동대문구 제기동 1022, 신관 2층",-,농산물
382,고려상회,서울시 동대문구 제기동 1036 경동시장 B8호,02-960-7096,소매업(채소
381,고려인삼,서울시 동대문구 제기동 1015 지하,02-962-9979,소매(인삼)
380,고집센강정,"서울 동대문구 고산자로 36길 3, 신관 3층 70109호",-,음식점
379,고향폐백,동대문구 제기동 경동시장 신관지하 82호,02-969-0654,-
번호,상호명,주소,연락처,취급품목(업종)
378,고흥상회,서울 동대문구 제기동 1018,02-968-4378,-
377,공작상회,서울 동대문구 고산자로 36길 3,02-965-8361,"도소매업(잡화,과실)"
376,공주물산,서울 동대문구 제기동 1022 경동시장주식회사 신관 31호,02-959-1515,건어물
375,광명상회,서울 동대문구 고산자로 36길3 87호,02-960-3213,소매(도라지)
374,광주기름,서울 동대문구 제기1동 1036-77,02-962-4954,-
373,광주상회,서울 동대문구 제기동 신관지하,02-968-4509,-
372,괴산인삼방,동대문구 제기동 1036번지 경동시장 구관 2층 8-1,02-962-5196,인삼
371,국일상사,서울 동대문구 제기동 990번지,02-969-4374,농산물
370,국일상회,"서울시 동대문구 제기동 1022, 신관 1층 107호",02-963-1685,농산물
369,국일상회,서울시 동대문구 제기1동 경동시장 신관 109호,02-961-6779,야채
368,국제당탕제원,-,964-8345,"한약,농산물"
367,군산상회,서울시 동대문구 왕산로 147,02-2244-5528,농산물
366,굴비노점,서울 동대문구 제기동 경동시장 주차장 램프입구 굴비노점,02-968-4244,-
365,근영상회,서울 동대문구 제기동 995,02-962-3834,-
364,금덕약초,서울시 동대문구 고산자로 36길3 (제기동 1019),02-962-0015,소매(농산물)
363,금산인삼방,"서울 동대문구 제기동 1019, 신관 3-2호",-,농산물
362,금성쌀상회,제기1동 345,02-962-9374,쌀
361,금성인삼,서울 동대문구 제기동 1036,-,인삼
360,금창농산,서울 동대문구 제기동 1015,-,농산물
359,금풍건어물,동대문구 제기동 경동시장 신관 1층 82호,02-965-3738,건어물
번호,상호명,주소,연락처,취급품목(업종)
358,길덕상회,서울 동대문구 제기동 1019,-,농산물
357,나눔약초,서울시 성동구 고산자로36길 3,-,농산물
356,남양상회,서울특별시 동대문구 고산자로38길 15-10 (제기동),-,-
355,남일농산,동대문구 제기동 대송빌딩 1층,02-963-2648,-
354,노점,서울 동대문구 제기동 경동시장 5번아치 노점,02-919-3531,과일
353,노점,서울시 동대문구 제기동1022 경동시장 신관 램프19호,-,소매(생선)
352,노점,서울시 동대문구 제기동 1036,02-3295-4889,농산물
351,노점,-,02-969-4705,-
350,노점,경동시장 내,-,야채
349,노점,서울 동대문구 제기동 68-1,-,농산물
348,노점,서울시 동대문구 제기동 1036,-,과일
347,노점,서울 동대문 제기동 1022,-,소매(생선)
346,노점,서울특별시 동대문구 고산자로 510 (제기동),-,농산물
345,노점,-,-,-
344,노점,-,02-924-2684,-
343,노점,-,02-962-6219,-
342,노점,-,-,-
341,노점,-,-,-
340,노점,서울특별시 동대문구 정릉천동로 111 (제기동),-,수산물
339,노점,동대문구 제기동 경동시장 684,-,농산물
번호,상호명,주소,연락처,취급품목(업종)
338,노점,-,-,도라지
337,노점,동대문구 제기동 1036 노점,-,-
336,노점,동대문구 제기동 경동시장 구관 앞 노점,-,-
335,노점,서울 동대문구 제기동 1036,-,-
334,녹원축산,서울 동대문구 제기동 1029번지 녹원축산,02-959-5595,-
333,녹원축산,동대문구 제기동 1029번지,02-959-5595,-
332,녹원축산,서울 동대문구 제기동 1029-1 나 3호,02-959-5595,정육
331,다래농산,제기동 1022번지,02-922-7209,"쌀,잡곡"
330,다류원,서울시 동대문구 제기동 1022 신관 92호,02-964-5115,"도소매(버섯, 다류)"
329,다판다유통,서울시 동대문구 제기동,02-966-8215,두부류
328,단미당,"서울 동대문구 고산자로 36길 3, 신관 3층 70122호",-,제과
327,당진상회,서울 동대문구 고산자로 40길 16,02-963-6287,식품
326,당진상회,서울시 동대문구 고산자로36길3,02-968-7450,소매(고추)
325,당진상회,동대문구 제기동 645,-,-
324,대도상회,"서울시 동대문구 제기동 1018, 경동신관 119호",02-962-4303,도소매(농산물)
323,대도수산,서울시 동대문구 제기동 1022 경동시장 신관지하 25호,02-962-7688,어패류
322,대동상회,서울 동대문구 제기동 1018 별관6호,02-966-3266,소매(야채)
321,대동제분소,서울 동대문구 제기동 993-11번지,02-964-8298,제분소
320,대림농산,동대문구제기동 631,963-8518,-
319,대림상회,서울 동대문구 제기동 1019,-,건강식품
번호,상호명,주소,연락처,취급품목(업종)
318,대복상회,서울시 동대문구 고산자로 36길3,-,도소매(농산물)
317,대봉상회,서울 동대문구 제기동 1036 경동시장 구관 1층 33호,02-963-3849,도소매(농산물)
316,대성상회,서울 동대문구 제기동 1018,-,농산물
315,대성상회,서울 동대문구 제기동 1036 본관1층 10064,02-962-1239,도소매(농림산물)
314,대성인삼,서울 동대문구 제기동 1036번지 2층 16-2,02-965-7301,도소매(인삼)
313,대신상회,서울 동대문구 제기동 1036 경동시장 A동 1층 43호,02-965-1222,도소매(야채)
312,대안인삼사,"서울시 동대문구 고산자로36길3, 구관 2층A",-,소매(인삼)
311,대양상회,서울시 동대문구 제기동 1036,02-967-9728,"소매(채소,곡물)"
310,대영상회,동대문구 제기동,02-957-5434,농산물
309,대왕물산,"서울특별시 동대문구 고산자로36길 3 (제기동,비동 55,56호)",02-964-2922,도소매(농수산물)
308,대왕유통,동대문구 제기동 992-6,02-967-2586,-
307,대우농산,서울 동대문구 고산자로 36길3,02-967-7534,소매(채소)
306,대우농산,서울시 동대문구 제기1동 910,02-965-1311,야채
305,대청당,동대문구 제기동 1046-1호,02-967-4579,한약재
304,대풍농산물,제기동 902,02-960-9307,참기름
303,대한,서울시 동대문구 고산자로 36길 3,-,-
302,대한물산,서울 동대문구 제기동 1022 신관1층,02-967-9662,-
301,대한상가,서울시 동대문구 왕산로 33길 57,02-965-1270,-
300,대한상회,서울 동대문구 제기동 1019,-,농산물
299,대한상회,서울 동대문구 제기동 경동시장,-,-
번호,상호명,주소,연락처,취급품목(업종)
298,대한상회,제기동 경동시장,-,-
297,대해상회,서울시 동대문구 고산자로 36길,-,-
296,대형상회,제기1동,963-5753,수산물
295,대형제상회,서울 동대문구 제기동 1022 신관지하 42호,-,수산물
294,대형제홍어,동대문구 제기동 103-6,-,-
293,대화상회,서울 동대문구 제기동 1022 경동시장 신관 1층 35호,02-964-4909,소매(건어물)
292,대흥상회,서울 동대문구 제기동 경동시장 1036번지 구관 1호,02-969-5822,-
291,덕우인삼,"서울 동대문구 제기동 1019, 본관 2층",-,농산물
290,덕원인삼사,서울 동대문구 제기동 1019,-,임산물
289,돈암상회,동대문구제게동 988,962-8782,-
288,동건유통,제기동 1022 신지하1층 9호,02-967-4731,-
287,동명농산,동대문구 제기동,-,-
286,동명농산,서울 동대문구 제기동 1029-1,02-961-5242,-
285,동북상회,서울시 동대문구 제기동 1036,02-966-0347,도소매(농임산물)
284,동산건어물,서울 동대문구 제기동 경동시장,02-961-7196,-
283,동산상회,제기동 989번지,02-961-7196,건어물
282,동서인삼사,서울시 동대문구 제기동 1036,02-967-0282,소매업(인삼제품)
281,동성상회,-,02-963-7894,-
280,동원건어물,서울 동대문구 제기동 1019,-,수산물
279,동원상회,서울 동대문구 제기동 1022 신관1층,02-9651-8451,-
번호,상호명,주소,연락처,취급품목(업종)
278,동은상회,-,-,-
277,동진상회,서울 동대문구 제기동 1036 구관 37호,02-967-5312,농산물
276,동진제분소,서울 동대문구 제기동 904,02-965-9818,제분소
275,동창미역,"서울특별시 동대문구 고산자로길36길3, 신관69호(제기동1022)",02-469-0910,미역
274,돼지상회,서울시 동대문구 제기동 988-14,02-963-2727,농산물
273,두경상회,서울 동대문구 제기동 1022 경동시장 신관 131호,02-966-3704,-
272,두리인삼사,서울시 동대문구 고산자로 36길 3 2층동 20225호,070-8814-8041,소매(인삼류)
271,두손약초,동대문구 고산자로 36길 314 경동시장 신관1층,960-1357,약초
270,두손한방건강증진센터,"서울시 동대문구 고산자로36길3, 신관1층 12호(제기동1019)",02-968-1357,"도소매(약초,식품)"
269,두원농산,"서울시 동대문구 제기동 1018, 경동빌딩지상1층 80031",-,도소매(농산물)
268,둥천상회,동대문구 제기동 1018번지,02-966-1239,식품
267,득일당,동대문구 제기1동 1022 신관 10호,02-957-2088,농산물
266,떡집,동대문구 제기동 경동시장 신관지하,-,-
265,마포인삼사,서울시 동대문구 제기동 1036 경동시장 구관 2층 220호,02-964-7577,소매업(인삼제품)
264,만보인삼,서울시 동대문구 제기동 1036 본관B동 2층,02-964-0890,"소매(인삼,견과)"
263,만석인삼,"서울 동대문구 제기동 1019, 신관 2층",-,농산물
262,맘대롱스튜디오,"서울 동대문구 고산자로 36길 3, 신관 3층",-,제과
261,명성상회,-,-,-
260,명신상회,서울시 동대문구 제기동 1036(본관 60-1호),-,도매(농산물)
259,목포상회,서울 동대문구 제기동 1022 신관 지하1층 35호,02-965-9643,소매(생선)
번호,상호명,주소,연락처,취급품목(업종)
258,무든,"서울 동대문구 고산자로 36길 3, 신관 3층 70114호",-,가죽
257,무등상회,서울시 동대문구 제기동 경동시장 620동 114호,02-967-6600,야채
256,무주상회,서울 동대문구 제기동 1036번지 구관 97호,02-968-0687,-
255,무진상회,"서울 동대문구 제기동 1019, 본관 1층",-,농산물
254,문수원,서울 동대문구 제기동 1015번지,02-964-7011,-
253,뮤호,"서울 동대문구 고산자로 36길 3, 신관 3층 70115호",-,음식점
252,미래상회,동대문구 제기동 1018번지,02-967-5775,잡곡
251,미래상회,서울시 동대문구 왕산로 147(노점),02-967-5775,잡곡
250,미래수산,서울시 동대문구 용두동 14-3,02-962-1813,-
249,밀그린베이커리,"서울 동대문구 고산자로 36길 3, 신관 3층 70118호",-,제과
248,박인배,서울시 동대문구 고산자로36길3,-,장류
247,백년인삼,서울시 동대문구 제기동 1015 지하 100호,02-965-6382,소매업(인삼제품)
246,백설물산,서울 동대문구 제기동 1022,-,농산물
245,백운약초상회,서울 동대문구 제기동 1019 신관 1층 13호,-,약초
244,버터바스켓,"서울 동대문구 고산자로 36길 3, 신관 3층",-,제과
243,벧엘인삼,서울 동대문구 제기동 1022,-,농산물
242,보람인삼,서울 동대문구 제기동 1019,-,농산물
241,보람인삼,"서울 동대문구 제기동 1019, 신관 2층 12호",-,농산물
240,보령상회,동대문구 제기동 996,-,-
239,보문상회,서울시 동대문구 제기동,02-959-1313,반찬류
번호,상호명,주소,연락처,취급품목(업종)
238,보문상회,"서울시 동대문구 고산자로6길3, 경동시장 구관 내 95호",-,소매(야채)
237,보성상회,서울시 동대문구 제기동 894-1,02-963-3988,"쌀, 잡곡"
236,보성축산,서울 동대문구 제기동 1034,02-966-4511,정육점
235,보현농산,서울 동대문구 제기동 993-16,02-957-3325,-
234,보현땅콩,서울시 동대문구 고산자로36길3(경동시장신관5000-1),02-969-9429,소매업(건어물)
233,보현상회,서울시 동대문구 제기동 993-16,02-957-3325,견과류
232,보현상회,서울 동대문구 제기동 1019,-,건어물
231,봉차우,서울 동대문구 제기동 1019 신관3층 70108호,-,음식점
230,봉화인삼,서울 동대문구 제기동 1015,02-968-6990,소매(인삼)
229,부강상회,동대문구 제기동 990,02-964-0311,야채
228,부부상회,서울 동대문구 제기동 1022,968-1326,생선
227,부부인삼,서울시 동대문구 제기동 1015,02-967-9918,소매업(인삼제품)
226,부산미도식품,서울특별시 동대문구 왕산로 147(제기동),02-960-6826,도소매(어묵)
225,부산미도식품,-,02-966-8939,"식품,어묵,잡화"
224,부산상회,서울 동대문구 제기동 67,02-963-1440,공산품
223,부산제과,동대문구 제기동 992-16,02-960-3342,제빵
222,부성상회,서울 동대문구 제기동 1022 경동시장신관 115-117,02-967-9675,소매(채소)
221,부성식당,동대문구 제기동1219,-,-
220,부성식당,제기동 1019,-,-
219,부엌,동대문구 제기동 1046-1,02-965-3378,농산물
번호,상호명,주소,연락처,취급품목(업종)
218,부여인삼,-,02-962-3582,인삼
217,부일카정비,부산 해운대구 반여1동 1638번지,782-0206,카정비
216,부흥상회,서울 동대문구 제기동 1019,-,농산물
215,부흥상회,서울특별시 동대문구 고산자로36길 3(제기동),02-965-0868,도소매(농산물)
214,부흥상회,서울 동대문구 고산자로36길 3 A동,02-965-0868,소매(곡물)
213,부흥상회,"서울시 동대문구 제기동 1036, 본관A동1층29호",02-969-6036,도소매(농산물)
212,분위기좋은식,서울 동대문구 제기동 1019 신관3층 70103호,-,음식점
211,산호수산,서울 동대문구 제기동 896,02-964-0057,생선
210,삼대농산,서울특별시 동대문구 고산자로 472-1 (제기동),02-957-5052,농산물
209,삼덕물산,-,02-962-2249,-
208,삼덕물산,-,02-962-2249,생강
207,삼덕물산,-,-,-
206,삼덕상회,-,02-3295-5393,-
205,삼도봉상회,서울시 동대문구 고산자로 40길 12,02-963-3038,채소
204,삼부자인삼,서울시 동대문구 제기동 1036 경동시장 구관 9-1,02-964-5870,소매업(인삼제품)
203,삼성농산,서울시 동대문구 제기1동 1015 한국인삼상가지하 77호 삼성농산,-,-
202,삼성상회,서울 동대문구 제기동 1036,-,농산물
201,삼성상회,동대문구 제기동 989-15,02-966-2341,-
200,삼성종합상사,서울시 동대문구 경동시장로 36-2,02-959-5003,도소매(커피)
199,삼영유통,서울 동대문구 제기동 1028,02-967-7200,-
번호,상호명,주소,연락처,취급품목(업종)
198,삼오농산,서울 동대문구 왕산로 147 C18호,-,도소매(농산물)
197,삼오상회,서울시 동대문구 제기동 1015 경동시장 3호,-,도매업(채소)
196,삼우닭집,-,-,-
195,삼우봉투,신관 22호,02-3295-0933,-
194,삼포인삼사,서울시 동대문구 제기동 1036,02-967-7993,소매업(인삼제품)
193,삼호식품,서울 동대문구 제기동 646-10,963-6619,-
192,삼화상회,서울특별시 동대문구 왕산로 147(제기동),02-967-7841,도소매(농산물)
191,삼흥축산,서울 동대문구 제기동 1034번지,02-967-9366,-
190,상보상회,"서울시 동대문구 왕산로 147, 98022호(제기동)",02-965-1358,소매(잡화)
189,상원인당,동대문구 제기동 1022 신관2층,02-969-1924,-
188,상진상회,서울 동대문구 제기동 1021,02-962-0576,채소
187,상호명없음,서울 동대문구 제기동 경동시장 내,-,커피
186,상호명없음,서울시 동대문구 제기동 1036 경동시장 본관 3동 1층 94-1호,-,"도라지, 더덕"
185,상호명없음,서울 동대문구 제기동 996,-,생선
184,상호명없음,서울 동대문구 제기동 경동시장,-,연근
183,상호명없음,-,-,"도라지, 더덕"
182,상호명없음,-,-,-
181,상호명없음,동대문구 제기동 1034번지 대송상가,-,잡곡
180,상호명없음,서울시 동대문구 제기동 920번지,-,생선
179,상호명없음,동대문구 제기동 경동시장 1028번지,02-966-2504,버섯
번호,상호명,주소,연락처,취급품목(업종)
178,상호명없음,서울 동대문구 제기동 1015 앞 노점,-,-
177,상호명없음,서울 동대문구 제기동 1034 경동시장 성덕상회 앞,02-964-0540,-
176,상호명없음,-,02-969-9348,-
175,상호명없음,-,02-957-1983,-
174,상호명없음,-,02-957-1983,건어물
173,상호명없음,제기동 1054,-,농산물
172,서부상회,서울 동대문구 제기동,02-957-5605,-
171,서울농산,서울 동대문구 제기동 922,-,-
170,서울떡집,-,-,떡집
169,서울상회,서울 동대문구 제기동 1019,-,농산물
168,서울상회,서울 동대문구 제기동 990,02-960-0438,고추
167,서울상회,서울시 동대문구 제기동 1035 경동시장 19호,02-963-1007,소매업(채소)
166,서울인삼,서울 동대문구 제기동 1022,-,농산물
165,서울축산,서울시 동대문구 제기동 1029,02-967-8921,식육
164,서진상회,서울 동대문구 제기동 1019,-,농산물
163,선교물산,서울 동대문구 제기동 1019 신관1층 24호,-,농산물
162,선교물산,동대문구 제기동 1020 경동시장 신관 19호,966-4325,농산물
161,선창수산,서울시 동대문 제기동,02-969-4460,수산물
160,성곡수산,서울 동대문구 고산자로34길 52-1(용두동),02-963-3627,-
159,성남상회,서울 동대문구 제기동 1030(광성상가),969-3952,고추
